Cliente_ID;Genero;Adulto_Mayor;Tiene_Pareja;Tiene_Dependientes;Antiguedad_Meses;Rango_Antiguedad;Servicio_Telefono;Multiples_Lineas;Servicio_Internet;Seguridad_Online;Respaldo_Online;Proteccion_Dispositivo;Soporte_Tecnico;Streaming_TV;Streaming_Peliculas;Tipo_Contrato;Facturacion_Papel;Metodo_Pago;Cargo_Mensual;Cargo_Total;Numero_Servicios;Ingreso_Riesgo;Estado_Churn;Churn
6859-QNXIQ;Female;0;Yes;Yes;72;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);113,10;8248,50;8;0,00;Activo;0
2782-LFZVW;Female;0;No;No;11;0-12 meses;Yes;Yes;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;58,95;601,60;3;0,00;Activo;0
2866-IKBTM;Female;0;No;No;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,55;19,55;1;0,00;Activo;0
1342-JPNKI;Male;0;No;No;10;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);86,05;834,10;3;86,05;Churn;1
2817-NTQDO;Male;0;No;No;13;13-24 meses;No;No phone service;DSL;Yes;No;No;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);45,55;597,00;3;45,55;Churn;1
7129-AZJDE;Male;0;Yes;Yes;34;25-48 meses;Yes;No;Fiber optic;No;No;No;No;No;Yes;One year;Yes;Bank transfer (automatic);78,95;2647,20;2;0,00;Activo;0
6986-IJDHX;Male;0;Yes;Yes;39;25-48 meses;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Mailed check;86,30;3266,00;3;86,30;Churn;1
2560-PPCHE;Female;0;No;No;65;49-72 meses;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);105,05;6744,25;6;0,00;Activo;0
4676-MQUEA;Male;1;Yes;No;50;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;One year;Yes;Bank transfer (automatic);101,90;5265,50;6;0,00;Activo;0
8138-EALND;Male;0;No;No;15;13-24 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,75;311,60;1;0,00;Activo;0
3580-HYCSP;Male;0;Yes;Yes;72;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);110,30;7966,90;7;0,00;Activo;0
1352-HNSAW;Female;0;Yes;Yes;72;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);115,60;8220,40;8;0,00;Activo;0
2075-PUEPR;Male;0;Yes;Yes;55;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,35;1153,25;1;0,00;Activo;0
1982-FEBTD;Female;0;Yes;Yes;23;13-24 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);25,60;514,75;2;0,00;Activo;0
5301-GAUUY;Male;0;No;No;32;25-48 meses;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);80,35;2596,15;3;80,35;Churn;1
5791-KAJFD;Female;0;Yes;Yes;56;49-72 meses;Yes;Yes;DSL;Yes;No;Yes;No;No;Yes;One year;Yes;Bank transfer (automatic);68,75;3808,00;5;0,00;Activo;0
2654-VBVPB;Female;0;No;No;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);19,90;19,90;1;0,00;Activo;0
1154-HYWWO;Male;0;No;No;38;25-48 meses;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;One year;No;Mailed check;70,60;2708,20;5;0,00;Activo;0
2501-XWWTZ;Male;0;No;No;11;0-12 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;70,20;760,05;1;0,00;Activo;0
3716-UVSPD;Male;0;No;No;1;0-12 meses;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;49,30;49,30;2;0,00;Activo;0
6815-ABQFQ;Male;0;Yes;No;56;49-72 meses;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Electronic check;107,25;6033,30;6;0,00;Activo;0
7343-EOBEU;Male;0;Yes;No;3;0-12 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;23,60;89,05;2;0,00;Activo;0
3701-SFMUH;Male;0;Yes;Yes;7;0-12 meses;Yes;No;DSL;Yes;No;No;No;Yes;Yes;Month-to-month;No;Credit card (automatic);69,70;516,15;4;0,00;Activo;0
6103-LIANB;Male;0;Yes;Yes;59;49-72 meses;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);99,50;5861,75;5;0,00;Activo;0
7319-VENRZ;Male;0;No;No;7;0-12 meses;Yes;No;DSL;No;No;Yes;Yes;Yes;No;Month-to-month;No;Bank transfer (automatic);64,30;445,95;4;0,00;Activo;0
5846-NEQVZ;Male;0;Yes;Yes;71;49-72 meses;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;Two year;Yes;Credit card (automatic);70,85;4973,40;5;0,00;Activo;0
6967-QIQRV;Male;0;Yes;Yes;15;13-24 meses;Yes;No;Fiber optic;Yes;No;No;Yes;Yes;Yes;One year;No;Electronic check;101,90;1667,25;5;0,00;Activo;0
5781-RFZRP;Male;0;Yes;No;71;49-72 meses;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;No;Two year;No;Credit card (automatic);73,50;5357,75;6;0,00;Activo;0
0939-YAPAF;Female;0;No;No;35;25-48 meses;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;100,25;3527,60;5;100,25;Churn;1
0308-IVGOK;Female;0;No;No;11;0-12 meses;No;No phone service;DSL;No;Yes;Yes;Yes;No;No;One year;Yes;Credit card (automatic);40,40;422,60;3;0,00;Activo;0
7293-LSCDV;Female;0;Yes;Yes;60;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);19,25;1103,25;1;0,00;Activo;0
7025-WCBNE;Male;1;No;No;47;25-48 meses;Yes;Yes;DSL;No;Yes;No;Yes;No;No;Two year;No;Bank transfer (automatic);59,60;2754,00;4;0,00;Activo;0
5756-JYOJT;Female;0;No;No;11;0-12 meses;Yes;No;DSL;No;No;Yes;Yes;No;Yes;One year;No;Credit card (automatic);64,90;697,25;4;0,00;Activo;0
4710-FDUIZ;Male;0;Yes;No;56;49-72 meses;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;No;Credit card (automatic);100,30;5614,45;5;100,30;Churn;1
6030-REHUX;Female;1;Yes;No;28;25-48 meses;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;110,85;3204,40;7;0,00;Activo;0
9548-LIGTA;Male;0;Yes;No;61;49-72 meses;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Mailed check;81,05;4747,65;6;0,00;Activo;0
5150-LJNSR;Male;0;Yes;Yes;31;25-48 meses;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;One year;No;Bank transfer (automatic);98,05;3082,10;5;0,00;Activo;0
8270-RKSAP;Male;0;No;No;9;0-12 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,50;597,90;1;0,00;Activo;0
6522-YRBXD;Male;1;Yes;No;35;25-48 meses;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;94,55;3365,40;5;0,00;Activo;0
2640-LYMOV;Male;0;No;No;2;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,65;38,80;1;0,00;Activo;0
1218-VKFPE;Female;0;Yes;Yes;12;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,00;233,55;1;19,00;Churn;1
3627-FHKBK;Female;0;No;No;1;0-12 meses;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;75,30;75,30;2;75,30;Churn;1
2865-TCHJW;Female;1;No;No;4;0-12 meses;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;89,20;346,20;4;89,20;Churn;1
1423-BMPBQ;Female;0;Yes;Yes;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,00;19,00;1;0,00;Activo;0
2393-DIVAI;Female;0;No;No;3;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,00;61,70;1;0,00;Activo;0
5192-EBGOV;Female;1;No;No;1;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;85,70;85,70;3;85,70;Churn;1
4568-KNYWR;Male;0;No;No;52;49-72 meses;Yes;No;DSL;Yes;Yes;No;No;Yes;No;Two year;Yes;Credit card (automatic);63,25;3342,45;4;0,00;Activo;0
8752-IMQOS;Male;0;Yes;Yes;5;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,10;85,10;1;0,00;Activo;0
0742-LAFQK;Male;0;Yes;No;72;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;Two year;Yes;Electronic check;99,15;7422,10;6;0,00;Activo;0
0795-LAFGP;Male;0;Yes;Yes;71;49-72 meses;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Electronic check;90,40;6668,05;8;0,00;Activo;0
0619-OLYUR;Male;0;Yes;No;72;49-72 meses;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);111,90;8071,05;7;0,00;Activo;0
5512-IDZEI;Male;0;Yes;Yes;46;25-48 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;24,90;1174,80;2;0,00;Activo;0
0459-SPZHJ;Male;0;Yes;Yes;63;49-72 meses;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);83,50;5435,00;7;0,00;Activo;0
0215-BQKGS;Male;0;No;No;30;25-48 meses;Yes;No;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);84,30;2438,60;4;0,00;Activo;0
9244-ZVAPM;Male;0;No;No;1;0-12 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45,60;45,60;1;0,00;Activo;0
0719-SYFRB;Female;0;No;No;12;0-12 meses;Yes;Yes;DSL;Yes;No;Yes;Yes;No;No;Month-to-month;Yes;Mailed check;61,65;713,75;5;61,65;Churn;1
8208-EUMTE;Male;0;No;No;16;13-24 meses;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Mailed check;54,85;916,15;5;0,00;Activo;0
5172-MIGPM;Male;0;No;No;4;0-12 meses;Yes;Yes;DSL;No;No;No;Yes;No;Yes;Month-to-month;No;Mailed check;65,55;237,20;4;0,00;Activo;0
1710-RCXUS;Male;0;Yes;No;51;49-72 meses;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;One year;Yes;Credit card (automatic);90,35;4614,55;4;0,00;Activo;0
0374-FIUCA;Male;0;Yes;No;65;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);20,40;1414,45;1;0,00;Activo;0
5839-SUYVZ;Male;0;No;No;16;13-24 meses;Yes;No;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);74,55;1170,50;2;0,00;Activo;0
5173-ZXXXL;Male;0;No;No;2;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,95;47,70;1;0,00;Activo;0
1096-ADRUX;Female;0;Yes;Yes;66;49-72 meses;Yes;Yes;Fiber optic;No;No;No;No;No;No;One year;Yes;Bank transfer (automatic);74,25;4859,25;2;0,00;Activo;0
2001-MCUUW;Male;0;No;No;46;25-48 meses;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Electronic check;108,65;4903,20;7;0,00;Activo;0
2731-GJRDG;Female;0;No;No;32;25-48 meses;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);109,55;3608,00;7;0,00;Activo;0
4723-BEGSG;Male;0;Yes;No;72;49-72 meses;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);86,65;6094,25;7;0,00;Activo;0
6516-NKQBO;Male;0;Yes;Yes;38;25-48 meses;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);81,00;3084,90;6;0,00;Activo;0
8672-OAUPW;Male;0;No;Yes;51;49-72 meses;Yes;No;DSL;No;No;No;Yes;No;No;One year;No;Credit card (automatic);47,85;2356,75;2;0,00;Activo;0
8207-DMRVL;Male;0;Yes;Yes;72;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);114,55;8306,05;8;0,00;Activo;0
3419-SNJJD;Female;1;Yes;No;65;49-72 meses;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;No;Bank transfer (automatic);105,25;6786,40;6;105,25;Churn;1
6543-CPZMK;Male;0;Yes;Yes;9;0-12 meses;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;29,95;248,95;1;29,95;Churn;1
4765-OXPPD;Female;0;Yes;Yes;9;0-12 meses;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Month-to-month;No;Mailed check;65,00;663,05;5;65,00;Churn;1
2804-ETQDK;Male;0;No;Yes;66;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,55;1357,10;1;0,00;Activo;0
6689-VRRTK;Female;1;No;No;44;25-48 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);109,80;4860,35;7;0,00;Activo;0
7138-GIRSH;Male;0;No;No;50;49-72 meses;Yes;Yes;DSL;No;No;Yes;Yes;No;Yes;Two year;No;Bank transfer (automatic);69,50;3418,20;5;0,00;Activo;0
9396-ZSFLL;Female;0;No;No;15;13-24 meses;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;48,85;631,40;2;0,00;Activo;0
6464-KEXXH;Male;0;No;No;8;0-12 meses;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);25,25;186,30;0;0,00;Activo;0
7134-MJPDY;Female;1;No;No;66;49-72 meses;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);102,85;6976,75;6;0,00;Activo;0
5240-CAOYT;Female;0;No;No;57;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);87,55;4884,85;5;0,00;Activo;0
4059-IIEBK;Female;0;No;No;7;0-12 meses;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);78,55;522,95;3;0,00;Activo;0
4881-JVQOD;Male;1;Yes;Yes;10;0-12 meses;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);34,55;362,60;1;0,00;Activo;0
0516-UXRMT;Female;0;No;No;62;49-72 meses;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;One year;Yes;Electronic check;92,05;5755,80;5;0,00;Activo;0
4851-BQDNX;Male;0;Yes;Yes;40;25-48 meses;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;One year;Yes;Electronic check;85,05;3355,65;3;0,00;Activo;0
5148-HKFIR;Female;0;No;No;20;13-24 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,70;406,95;1;0,00;Activo;0
1009-IRMNA;Female;0;No;No;7;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);20,00;137,60;1;20,00;Churn;1
3003-CMDUU;Female;0;Yes;No;25;25-48 meses;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;95,15;2395,70;4;0,00;Activo;0
5016-IBERQ;Male;0;Yes;No;23;13-24 meses;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;No;Electronic check;84,25;1968,10;4;0,00;Activo;0
6797-UCJHZ;Female;1;Yes;No;66;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;No;Credit card (automatic);104,60;6819,45;6;0,00;Activo;0
2469-DTSGX;Female;1;No;No;72;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Electronic check;111,65;7943,45;7;0,00;Activo;0
4554-YGZIH;Male;1;Yes;No;49;49-72 meses;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Credit card (automatic);90,05;4547,25;4;90,05;Churn;1
5099-BAILX;Male;1;Yes;Yes;43;25-48 meses;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);110,75;4687,90;7;110,75;Churn;1
9931-KGHOA;Female;0;Yes;No;46;25-48 meses;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);55,00;2473,95;3;0,00;Activo;0
1775-KWJKQ;Male;0;Yes;Yes;72;49-72 meses;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);89,85;6562,90;8;0,00;Activo;0
7665-VIGUD;Male;0;No;No;10;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,35;176,30;1;0,00;Activo;0
9411-TPQQV;Female;0;No;No;40;25-48 meses;No;No phone service;DSL;Yes;No;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);54,55;2236,20;4;0,00;Activo;0
7207-RMRDB;Female;0;Yes;Yes;65;49-72 meses;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;105,50;6985,65;6;105,50;Churn;1
7954-MLBUN;Male;0;No;No;31;25-48 meses;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);99,45;3109,90;5;0,00;Activo;0
2077-DDHJK;Female;0;Yes;No;68;49-72 meses;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Credit card (automatic);70,90;4911,35;6;0,00;Activo;0
4913-EHYUI;Male;1;Yes;Yes;56;49-72 meses;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);104,55;5794,65;6;104,55;Churn;1
0195-IESCP;Male;0;Yes;No;10;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;85,25;855,30;3;85,25;Churn;1
9574-BOSMD;Male;0;Yes;Yes;68;49-72 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);25,40;1620,20;2;0,00;Activo;0
4580-TMHJU;Female;0;Yes;Yes;43;25-48 meses;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;56,15;2499,30;2;56,15;Churn;1
0970-ETWGE;Male;0;No;No;1;0-12 meses;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;89,55;89,55;3;89,55;Churn;1
4908-XAXAY;Female;1;No;No;49;49-72 meses;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;One year;Yes;Bank transfer (automatic);89,85;4287,20;4;0,00;Activo;0
8404-VLQFB;Female;0;Yes;Yes;15;13-24 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;25,25;394,85;2;0,00;Activo;0
1626-ERCMM;Male;1;Yes;No;20;13-24 meses;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,55;1899,65;4;94,55;Churn;1
0887-HJGAR;Male;0;No;No;1;0-12 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,70;45,70;1;45,70;Churn;1
2391-IPLOP;Male;0;Yes;Yes;50;49-72 meses;Yes;Yes;DSL;No;No;Yes;Yes;Yes;No;One year;Yes;Electronic check;69,65;3442,15;5;0,00;Activo;0
5644-PDMZC;Female;1;No;No;2;0-12 meses;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Electronic check;89,50;161,50;4;89,50;Churn;1
3509-GWQGF;Male;1;No;No;24;13-24 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);70,00;1732,60;1;0,00;Activo;0
9576-ANLXO;Female;0;No;No;3;0-12 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);69,55;222,30;1;69,55;Churn;1
2024-BASKD;Female;0;No;No;1;0-12 meses;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;74,60;74,60;2;74,60;Churn;1
5845-BZZIB;Male;0;Yes;Yes;35;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,10;655,30;1;0,00;Activo;0
1140-UKVZG;Female;0;No;No;17;13-24 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;24,80;475,25;2;0,00;Activo;0
4160-AMJTL;Female;1;No;No;8;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;19,65;164,30;1;19,65;Churn;1
5183-SNMJQ;Male;0;No;No;10;0-12 meses;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);95,10;865,10;4;0,00;Activo;0
8100-PNJMH;Male;0;Yes;Yes;68;49-72 meses;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);88,85;6132,70;8;0,00;Activo;0
7838-LAZFO;Male;0;Yes;No;45;25-48 meses;Yes;No;DSL;Yes;Yes;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);78,80;3597,50;6;0,00;Activo;0
4464-JCOLN;Male;0;Yes;Yes;2;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,85;35,90;1;19,85;Churn;1
2085-JVGAD;Male;0;Yes;No;37;25-48 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);20,35;697,65;1;0,00;Activo;0
5650-VDUDS;Female;0;No;No;4;0-12 meses;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;24,25;96,05;0;24,25;Churn;1
8095-WANWK;Female;0;No;No;10;0-12 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45,25;428,70;1;0,00;Activo;0
3030-ZKIWL;Male;0;No;No;1;0-12 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,05;20,05;1;0,00;Activo;0
9565-FLVCG;Male;0;Yes;Yes;65;49-72 meses;Yes;Yes;DSL;Yes;Yes;No;No;No;Yes;Two year;Yes;Mailed check;69,55;4459,15;5;0,00;Activo;0
8755-OGKNA;Female;0;Yes;Yes;57;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,50;1167,60;1;0,00;Activo;0
2800-VEQXM;Female;0;No;No;3;0-12 meses;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;74,75;238,10;2;0,00;Activo;0
7538-GWHML;Female;0;No;No;2;0-12 meses;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;69,65;145,15;1;69,65;Churn;1
5533-RJFTJ;Male;0;No;No;49;49-72 meses;No;No phone service;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);30,20;1453,10;1;0,00;Activo;0
3859-CVCET;Female;0;No;No;4;0-12 meses;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;45,65;191,05;1;45,65;Churn;1
0214-JHPFW;Female;0;Yes;No;70;49-72 meses;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);57,80;4039,30;5;0,00;Activo;0
5642-MHDQT;Female;0;Yes;Yes;53;49-72 meses;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);19,85;1039,45;1;0,00;Activo;0
3088-FVYWK;Male;0;Yes;Yes;53;49-72 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);25,55;1336,10;2;0,00;Activo;0
3276-HDUEG;Female;0;No;No;1;0-12 meses;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;75,05;75,05;2;75,05;Churn;1
9092-GDZKO;Male;0;No;No;22;13-24 meses;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);24,85;493,40;2;0,00;Activo;0
0823-HSCDJ;Male;1;No;No;52;49-72 meses;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;49,15;2550,90;3;49,15;Churn;1
3729-OWRVL;Male;1;No;No;65;49-72 meses;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;110,35;7246,15;7;0,00;Activo;0
